Semana;Date;Start time;Duration (minutes);Plant_species;Insect_species;Interaction
28;04th April 2022;10:00;15;Lantana camara;Bombus preta com listras cinzas;1
28;04th April 2022;10:00;15;Bougainvillea glabra;0;
28;04th April 2022;10:00;15;Solanum paniculatum;0;
28;04th April 2022;10:00;15;Carica papaya;Tetragonisca sp.;2
28;04th April 2022;10:00;15;Paspalum notatum;0;
28;04th April 2022;10:00;15;Antigonon leptopus;Scaptotrigona sp.;1
28;04th April 2022;10:00;15;Nerium oleander;0;
28;04th April 2022;10:00;15;Ipomoea grandifolia;0;
28;04th April 2022;10:00;15;Hibiscus rosa-sinensis x sp. 1;0;
28;04th April 2022;10:00;15;Ocimum gratissimum;Tetragonisca sp.;1
28;04th April 2022;10:00;15;Leucaena leucocephala;0;
28;04th April 2022;10:00;15;Sigesbeckia orientalis;0;
28;04th April 2022;10:00;15;Spathiphyllum wallisii;0;
28;04th April 2022;10:00;15;Solanum americanum;Hallictidae verde comum já cap.;1
28;04th April 2022;10:00;15;Camonea umbellata;0;
28;04th April 2022;10:00;15;Porophyllum ruderale;0;
28;04th April 2022;10:00;15;Ricinus communis;Trigona sp.;2
28;04th April 2022;10:00;15;Youngia japonica;0;
28;04th April 2022;10:00;15;Raphanus raphanistrum;0;
28;04th April 2022;10:00;15;Melinis repens;0;
28;04th April 2022;10:00;15;Foeniculum vulgare;vaquinha;1
28;04th April 2022;10:00;15;Foeniculum vulgare;Tetragonisca sp.;1
28;04th April 2022;10:00;15;Talinum fruticosum;0;
28;04th April 2022;10:00;15;Alpinia zerumbet;0;
28;04th April 2022;10:00;15;Psidium guajava;0;
28;04th April 2022;10:00;15;Sonchus oleraceus;0;
28;04th April 2022;10:00;15;Solanum mauritianum;0;
28;04th April 2022;10:00;15;Commelina sp.;0;
28;04th April 2022;10:00;15;Oxalis latifolia;0;
28;04th April 2022;10:00;15;Euphorbia heterophylla;0;
28;04th April 2022;10:00;15;Ipomoea nil;0;
28;04th April 2022;10:00;15;Marsypianthes chamaedrys;0;
28;04th April 2022;10:00;15;Ruellia brevifolia;0;
28;04th April 2022;10:00;15;Taraxacum officinale;0;
28;04th April 2022;10:00;15;Richardia brasiliensis;0;
28;04th April 2022;10:00;15;Hibiscus rosa-sinensis x sp. 2;0;
28;04th April 2022;10:00;15;Aloe arborescens;0;
28;04th April 2022;10:00;15;Tithonia rotundifolia;0;
28;04th April 2022;10:00;15;Costus spicatus;0;
28;04th April 2022;10:00;15;Canna indica;0;
28;04th April 2022;10:00;15;Gaya domingensis;0;
28;04th April 2022;12:30;15;Emilia fosbergii;0;
28;04th April 2022;12:30;15;Helianthus annuus;0;
28;04th April 2022;12:30;15;Emilia sonchifolia;0;
28;04th April 2022;12:30;15;Tridax procumbens;Apis mellifera;1
28;04th April 2022;12:30;15;Tridax procumbens;Hallictidae verde clara;1
28;04th April 2022;12:30;15;Tridax procumbens;Borboleta do agrião;1
28;04th April 2022;12:30;15;Ophiopogon jaburan;0;
28;04th April 2022;12:30;15;Dianella tasmanica;0;
28;04th April 2022;12:30;15;Leea rubra;0;
28;04th April 2022;12:30;15;Dichorisandra thyrsiflora;0;
28;04th April 2022;12:30;15;Tradescantia spathacea;0;
28;04th April 2022;12:30;15;Ixora chinensis;0;
28;04th April 2022;12:30;15;Calliandra brevipes;0;
28;04th April 2022;12:30;15;Euphorbia graminea;Tetragonisca sp.;2
28;04th April 2022;12:30;15;Sida rhombifolia;0;
28;04th April 2022;12:30;15;Tradescantia pallida;0;
28;04th April 2022;12:30;15;Acmella oleracea;0;
28;04th April 2022;12:30;15;Lippia alba;Apis mellifera;1
28;04th April 2022;12:30;15;Cuphea carthagenensis;0;
28;04th April 2022;12:30;15;Achillea millefolium;0;
28;04th April 2022;12:30;15;Justicia brandegeeana;Hallictidae vrde comum já cap;2
28;04th April 2022;12:30;15;Justicia brandegeeana;Apis mellifera;2
28;04th April 2022;12:30;15;Mandevilla x sp.;0;
28;04th April 2022;12:30;15;Graptophyllum pictum;0;
28;04th April 2022;12:30;15;Pachystachys lutea;Trigona sp.;2
28;04th April 2022;12:30;15;Turnera subulata;0;
28;04th April 2022;12:30;15;Solanum sisymbriifolium;0;
28;04th April 2022;12:30;15;Croton glandulosus;Nannotrigona testaceicornes;2
28;04th April 2022;12:30;15;Ocimum basilicum;Ephantidium tigrinum;1
28;04th April 2022;12:30;15;Ocimum basilicum;Megachilidae de ab triangular;1
28;04th April 2022;12:30;15;Ocimum basilicum;Hallictidae verde clara;1
28;04th April 2022;12:30;15;Ocimum basilicum;Apis mellifera;1
28;04th April 2022;12:30;15;Parthenium hysterophorus;0;
28;04th April 2022;12:30;15;Gaillardia pulchella;0;
28;04th April 2022;12:30;15;Rosmarinus officinalis;0;
28;04th April 2022;12:30;15;Thunbergia grandiflora;Plebeia sp.;1
28;04th April 2022;12:30;15;Momordica charantia;Macho de Xylocopa;1
28;04th April 2022;12:30;15;Odontonema tubaeforme;Trigona sp.;2
28;04th April 2022;12:30;15;Aloysia citrodora;Nannotrigona testaceicornes;1
28;04th April 2022;12:30;15;Conyza bonariensis;0;
28;04th April 2022;12:30;15;Plectranthus barbatus;0;
28;04th April 2022;12:30;15;Cosmos sulphureus;Bombus amarela;1
28;04th April 2022;12:30;15;Zinnia elegans;Nannotrigona testaceicornes;1
28;04th April 2022;12:30;15;Zinnia elegans;Bombus preta com listras cinzas;1
28;04th April 2022;12:30;15;Macroptilium atropurpureum;0;
28;04th April 2022;12:30;15;Catharanthus roseus;0;
28;04th April 2022;12:30;15;Commelina erecta;0;
28;04th April 2022;12:30;15;Bidens pilosa;0;
28;04th April 2022;12:30;15;Alternanthera tenella;Hallictidae já filmada aqui mil vezes, uma media;1
28;04th April 2022;12:30;15;Urochloa brizantha;0;
28;04th April 2022;12:30;15;Lantana camara;Beija flor mascaradp;1
28;04th April 2022;12:30;15;Lantana camara;Spicauda sp. com mts detalhes na asa, comum visto;1
28;04th April 2022;12:30;15;Lantana camara;Beija flor com torax amarelo/amarraonzado;1
28;04th April 2022;12:30;15;Bougainvillea glabra;0;
28;04th April 2022;12:30;15;Solanum paniculatum;0;
28;04th April 2022;12:30;15;Carica papaya;0;
28;04th April 2022;12:30;15;Paspalum notatum;0;
28;04th April 2022;12:30;15;Antigonon leptopus;Scaptotrigona sp.;1
28;04th April 2022;12:30;15;Nerium oleander;0;
28;04th April 2022;12:30;15;Ipomoea grandifolia;0;
28;04th April 2022;12:30;15;Hibiscus rosa-sinensis x sp. 1;0;
28;04th April 2022;12:30;15;Ocimum gratissimum;0;
28;04th April 2022;12:30;15;Leucaena leucocephala;Nannotrigona testaceicornes;1
28;04th April 2022;12:30;15;Sigesbeckia orientalis;0;
28;04th April 2022;12:30;15;Spathiphyllum wallisii;0;
28;04th April 2022;12:30;15;Solanum americanum;0;
28;04th April 2022;12:30;15;Camonea umbellata;hallictidae verde média;1
28;04th April 2022;12:30;15;Camonea umbellata;Hallictidae verde clara pequena;1
28;04th April 2022;12:30;15;Camonea umbellata;Hallictiadae pequena;1
28;04th April 2022;12:30;15;Porophyllum ruderale;0;
28;04th April 2022;12:30;15;Ricinus communis;0;
28;04th April 2022;12:30;15;Youngia japonica;0;
28;04th April 2022;12:30;15;Raphanus raphanistrum;0;
28;04th April 2022;12:30;15;Melinis repens;Hallictidae cabeça e torax verde e abd vermelho;1
28;04th April 2022;12:30;15;Foeniculum vulgare;Tetragonisca sp.;1
28;04th April 2022;12:30;15;Talinum fruticosum;0;
28;04th April 2022;12:30;15;Alpinia zerumbet;0;
28;04th April 2022;12:30;15;Psidium guajava;0;
28;04th April 2022;12:30;15;Sonchus oleraceus;0;
28;04th April 2022;12:30;15;Solanum mauritianum;0;
28;04th April 2022;12:30;15;Commelina sp.;0;
28;04th April 2022;12:30;15;Oxalis latifolia;0;
28;04th April 2022;12:30;15;Euphorbia heterophylla;0;
28;04th April 2022;12:30;15;Ipomoea nil;0;
28;04th April 2022;12:30;15;Marsypianthes chamaedrys;Hallictidae preta já cap aqui depois;1
28;04th April 2022;12:30;15;Marsypianthes chamaedrys;Ephantidium tigrinum;1
28;04th April 2022;12:30;15;Ruellia brevifolia;0;
28;04th April 2022;12:30;15;Taraxacum officinale;0;
28;04th April 2022;12:30;15;Richardia brasiliensis;0;
28;04th April 2022;12:30;15;Hibiscus rosa-sinensis x sp. 2;0;
28;04th April 2022;12:30;15;Aloe arborescens;0;
28;04th April 2022;12:30;15;Tithonia rotundifolia;0;
28;04th April 2022;12:30;15;Costus spicatus;0;
28;04th April 2022;12:30;15;Canna indica;0;
28;04th April 2022;12:30;15;Gaya domingensis;0;
28;04th April 2022;14:00;15;Emilia fosbergii;0;
28;04th April 2022;14:00;15;Helianthus annuus;Apis mellifera;1
28;04th April 2022;14:00;15;Emilia sonchifolia;Tetragonisca sp.;1
28;04th April 2022;14:00;15;Tridax procumbens;Apis mellifera;1
28;04th April 2022;14:00;15;Ophiopogon jaburan;0;
28;04th April 2022;14:00;15;Dianella tasmanica;0;
28;04th April 2022;14:00;15;Leea rubra;0;
28;04th April 2022;14:00;15;Dichorisandra thyrsiflora;0;
28;04th April 2022;14:00;15;Tradescantia spathacea;0;
28;04th April 2022;14:00;15;Ixora chinensis;Borobleta amarela;1
28;04th April 2022;14:00;15;Calliandra brevipes;0;
28;04th April 2022;14:00;15;Euphorbia graminea;0;
28;04th April 2022;14:00;15;Sida rhombifolia;0;
28;04th April 2022;14:00;15;Tradescantia pallida;0;
28;04th April 2022;14:00;15;Acmella oleracea;0;
28;04th April 2022;14:00;15;Lippia alba;Apis mellifera;1
28;04th April 2022;14:00;15;Cuphea carthagenensis;0;
28;04th April 2022;14:00;15;Justicia brandegeeana;Apis mellifera;2
28;04th April 2022;14:00;15;Justicia brandegeeana;Hallictidae verde comum já cap.;2
28;04th April 2022;14:00;15;Mandevilla x sp.;0;
28;04th April 2022;14:00;15;Graptophyllum pictum;0;
28;04th April 2022;14:00;15;Pachystachys lutea;Trigona sp.;2
28;04th April 2022;14:00;15;Turnera subulata;0;
28;04th April 2022;14:00;15;Solanum sisymbriifolium;0;
28;04th April 2022;14:00;15;Croton glandulosus;Nannotrigona testaceicornes;2
28;04th April 2022;14:00;15;Ocimum basilicum;Apis mellifera;1
28;04th April 2022;14:00;15;Parthenium hysterophorus;0;
28;04th April 2022;14:00;15;Gaillardia pulchella;0;
28;04th April 2022;14:00;15;Rosmarinus officinalis;0;
28;04th April 2022;14:00;15;Thunbergia grandiflora;Nannotrigona testaceicornes;1
28;04th April 2022;14:00;15;Momordica charantia;0;
28;04th April 2022;14:00;15;Odontonema tubaeforme;Trigona sp.;2
28;04th April 2022;14:00;15;Odontonema tubaeforme;Nannotrigona testaceicornes;2
28;04th April 2022;14:00;15;Aloysia citrodora;Apis mellifera;1
28;04th April 2022;14:00;15;Conyza bonariensis;0;
28;04th April 2022;14:00;15;Plectranthus barbatus;0;
28;04th April 2022;14:00;15;Cosmos sulphureus;Borboleta que parece a do agrião;1
28;04th April 2022;14:00;15;Cosmos sulphureus;Borboleta do agrião;1
28;04th April 2022;14:00;15;Cosmos sulphureus;Apis mellifera;1
28;04th April 2022;14:00;15;Zinnia elegans;Bombus amarela;1
28;04th April 2022;14:00;15;Zinnia elegans;Borboleta com asa de folha verde clara;1
28;04th April 2022;14:00;15;Macroptilium atropurpureum;0;
28;04th April 2022;14:00;15;Catharanthus roseus;0;
28;04th April 2022;14:00;15;Commelina erecta;0;
28;04th April 2022;14:00;15;Bidens pilosa;0;
28;04th April 2022;14:00;15;Alternanthera tenella;0;
28;04th April 2022;14:00;15;Urochloa brizantha;0;
28;04th April 2022;14:00;15;Lantana camara;Hallictidae verde comum já cap.;2
28;04th April 2022;14:00;15;Bougainvillea glabra;0;
28;04th April 2022;14:00;15;Solanum paniculatum;0;
28;04th April 2022;14:00;15;Carica papaya;0;
28;04th April 2022;14:00;15;Paspalum notatum;0;
28;04th April 2022;14:00;15;Antigonon leptopus;Scaptotrigona sp.;1
28;04th April 2022;14:00;15;Nerium oleander;0;
28;04th April 2022;14:00;15;Ipomoea grandifolia;0;
28;04th April 2022;14:00;15;Hibiscus rosa-sinensis x sp. 1;0;
28;04th April 2022;14:00;15;Ocimum gratissimum;0;
28;04th April 2022;14:00;15;Leucaena leucocephala;Tetragonisca sp.;1
28;04th April 2022;14:00;15;Sigesbeckia orientalis;0;
28;04th April 2022;14:00;15;Spathiphyllum wallisii;0;
28;04th April 2022;14:00;15;Solanum americanum;0;
28;04th April 2022;14:00;15;Camonea umbellata;Hallictidae preta acho;1
28;04th April 2022;14:00;15;Porophyllum ruderale;0;
28;04th April 2022;14:00;15;Ricinus communis;0;
28;04th April 2022;14:00;15;Youngia japonica;0;
28;04th April 2022;14:00;15;Raphanus raphanistrum;0;
28;04th April 2022;14:00;15;Melinis repens;0;
28;04th April 2022;14:00;15;Foeniculum vulgare;Tetragonisca sp.;1
28;04th April 2022;14:00;15;Talinum fruticosum;0;
28;04th April 2022;14:00;15;Alpinia zerumbet;0;
28;04th April 2022;14:00;15;Psidium guajava;0;
28;04th April 2022;14:00;15;Sonchus oleraceus;0;
28;04th April 2022;14:00;15;Solanum mauritianum;Hallictidae verde comum já cap.;1
28;04th April 2022;14:00;15;Commelina sp.;0;
28;04th April 2022;14:00;15;Oxalis latifolia;0;
28;04th April 2022;14:00;15;Euphorbia heterophylla;0;
28;04th April 2022;14:00;15;Ipomoea nil;0;
28;04th April 2022;14:00;15;Marsypianthes chamaedrys;0;
28;04th April 2022;14:00;15;Ruellia brevifolia;0;
28;04th April 2022;14:00;15;Taraxacum officinale;0;
28;04th April 2022;14:00;15;Richardia brasiliensis;0;
28;04th April 2022;14:00;15;Hibiscus rosa-sinensis x sp. 2;0;
28;04th April 2022;14:00;15;Aloe arborescens;Trigona sp.;2
28;04th April 2022;14:00;15;Tithonia rotundifolia;0;
28;04th April 2022;14:00;15;Costus spicatus;0;
28;04th April 2022;14:00;15;Canna indica;0;
28;04th April 2022;14:00;15;Gaya domingensis;0;
29;07th April 2022;10:00;15;Emilia fosbergii;0;
29;07th April 2022;10:00;15;Helianthus annuus;Apis mellifera;1
29;07th April 2022;10:00;15;Emilia sonchifolia;0;
29;07th April 2022;10:00;15;Tridax procumbens;Apis mellifera;1
29;07th April 2022;10:00;15;Ophiopogon jaburan;0;
29;07th April 2022;10:00;15;Dianella tasmanica;0;
29;07th April 2022;10:00;15;Leea rubra;0;
29;07th April 2022;10:00;15;Dichorisandra thyrsiflora;0;
29;07th April 2022;10:00;15;Tradescantia spathacea;0;
29;07th April 2022;10:00;15;Ixora chinensis;0;
29;07th April 2022;10:00;15;Calliandra brevipes;Apis mellifera;1
29;07th April 2022;10:00;15;Euphorbia graminea;Nannotrigona testaceicornes;2
29;07th April 2022;10:00;15;Sida rhombifolia;0;
29;07th April 2022;10:00;15;Tradescantia pallida;0;
29;07th April 2022;10:00;15;Acmella oleracea;Apis mellifera;1
29;07th April 2022;10:00;15;Lippia alba;Apis mellifera;1
29;07th April 2022;10:00;15;Cuphea carthagenensis;0;
29;07th April 2022;10:00;15;Justicia brandegeeana;Apis mellifera;2
29;07th April 2022;10:00;15;Mandevilla x sp.;0;
29;07th April 2022;10:00;15;Graptophyllum pictum;0;
29;07th April 2022;10:00;15;Pachystachys lutea;0;
29;07th April 2022;10:00;15;Turnera subulata;vaquinha;1
29;07th April 2022;10:00;15;Turnera subulata;Hallictidae preta;1
29;07th April 2022;10:00;15;Turnera subulata;Trigona sp.;1
29;07th April 2022;10:00;15;Turnera subulata;Apis mellifera;1
29;07th April 2022;10:00;15;Turnera subulata;Bombus amarela;1
29;07th April 2022;10:00;15;Turnera subulata;Hesperiidae marrom já vista aqui, mas n sei qual;2
29;07th April 2022;10:00;15;Solanum sisymbriifolium;Hallictidae verde comum já cap.;1
29;07th April 2022;10:00;15;Croton glandulosus;Nannotrigona testaceicornes;2
29;07th April 2022;10:00;15;Ocimum basilicum;Exo preta grande;1
29;07th April 2022;10:00;15;Ocimum basilicum;Apis mellifera;1
29;07th April 2022;10:00;15;Parthenium hysterophorus;0;
29;07th April 2022;10:00;15;Gaillardia pulchella;Apis mellifera;1
29;07th April 2022;10:00;15;Rosmarinus officinalis;0;
29;07th April 2022;10:00;15;Thunbergia grandiflora;Trigona sp.;2
29;07th April 2022;10:00;15;Momordica charantia;0;
29;07th April 2022;10:00;15;Odontonema tubaeforme;0;
29;07th April 2022;10:00;15;Aloysia citrodora;Ornidea obesa;1
29;07th April 2022;10:00;15;Aloysia citrodora;Apis mellifera;1
29;07th April 2022;10:00;15;Conyza bonariensis;Exomalopsis com torax e cabeça laranja e abd meio preto;1
29;07th April 2022;10:00;15;Plectranthus barbatus;0;
29;07th April 2022;10:00;15;Cosmos sulphureus;Apis mellifera;1
29;07th April 2022;10:00;15;Cosmos sulphureus;Hallictidae verde com sourado pequena;1
29;07th April 2022;10:00;15;Cosmos sulphureus;Hallictidae verde comum já cap.;1
29;07th April 2022;10:00;15;Cosmos sulphureus;Bombus amarela;1
29;07th April 2022;10:00;15;Zinnia elegans;Hesperiidae laranjaa pequena;1
29;07th April 2022;10:00;15;Zinnia elegans;Hesperiidae branquela;1
29;07th April 2022;10:00;15;Zinnia elegans;Trigona sp.;1
29;07th April 2022;10:00;15;Zinnia elegans;Tetragonisca sp.;1
29;07th April 2022;10:00;15;Zinnia elegans;Bombus preta com listras cinzas;1
29;07th April 2022;10:00;15;Zinnia elegans;Bombus amarela;1
29;07th April 2022;10:00;15;Macroptilium atropurpureum;0;
29;07th April 2022;10:00;15;Catharanthus roseus;0;
29;07th April 2022;10:00;15;Commelina erecta;0;
29;07th April 2022;10:00;15;Bidens pilosa;0;
29;07th April 2022;10:00;15;Alternanthera tenella;0;
29;07th April 2022;10:00;15;Urochloa brizantha;0;
29;07th April 2022;10:00;15;Lantana camara;Borboleta que parece a do agrião;1
29;07th April 2022;10:00;15;Lantana camara;Beija flor mascarado;1
29;07th April 2022;10:00;15;Lantana camara;Beija flor peito verde brilahnet a bico vermelho;1
29;07th April 2022;10:00;15;Lantana camara;Hesperiidae menor ainda laranjaa , a mesma da de baixo?;1
29;07th April 2022;10:00;15;Lantana camara;Hesperiidae oequena laranja;1
29;07th April 2022;10:00;15;Lantana camara;Apis mellifera;1
29;07th April 2022;10:00;15;Lantana camara;Borboleta com olhos nas asas;1
29;07th April 2022;10:00;15;Lantana camara;Spicauda sp. não sei qual;1
